Date,Open,High,Low,Close,Volume
2025-09-22,110.71386964737268,111.29940511955574,109.4452268302259,109.77702331542969,7261300
2025-09-23,109.18172513607745,112.78273373635933,109.05486309871989,111.64095306396484,7281500
2025-09-24,111.54336906949463,111.80685405987948,109.25980022279235,110.92855834960938,5222500
2025-09-25,111.75805823499942,112.4704557207434,108.13753513084167,108.31319427490234,8355800
2025-09-26,108.66451148773231,109.53304628993983,108.0301863934906,109.39642333984375,5074200
2025-09-29,109.83556578893072,109.98194219087246,108.14728598108239,109.90387725830078,7122200
2025-09-30,110.30398468968357,112.08985123957973,108.24487226348694,108.32294464111328,10301700
2025-10-01,109.29882838173165,110.34302224792002,107.54223709029709,108.46932983398438,13649700
2025-10-02,107.5422440359177,109.00606772485702,105.84421064145795,107.89356231689453,10134700
2025-10-03,108.06922319291098,110.85048675748266,107.01527577844705,109.97219848632812,8088700
2025-10-06,112.88032724501367,114.17825275986189,109.69895564845577,110.84073638916016,9090700
2025-10-07,110.86024038847134,114.09041623139673,110.09905329923679,113.96354675292969,8712600
2025-10-08,114.28559638908325,115.4956885643331,112.96815654675399,115.39810180664062,6532200
2025-10-09,115.88604057355742,115.99338823835167,113.70006597713235,113.92451477050781,5018800
2025-10-10,114.8125630026179,116.45204569178713,113.69029678136303,114.35389709472656,7896600
2025-10-13,113.53415935396306,115.91531488711355,113.00718938896655,115.35906219482422,5124600
2025-10-14,114.68569730082342,116.4520495219949,113.81716255342084,115.62255096435547,6311100
2025-10-15,115.23220407896287,116.1983256415188,114.24656069754747,115.4468994140625,4551900
2025-10-16,115.13461331744705,118.63802769626854,114.51004170733246,115.00774383544922,6742600
2025-10-17,116.7545760546562,121.11677180983392,116.21783772747173,119.8481216430664,15845900
2025-10-20,119.63342897265947,120.99966592600933,119.25283540324384,120.1408920288086,8149500
2025-10-21,120.29702406404354,121.60471039395539,118.97958427049828,121.08749389648438,5559000
2025-10-22,121.24363753475004,121.44857196261722,118.37454809921695,118.53068542480469,5436300
2025-10-23,118.81368440365071,118.94054643766256,116.56915186386438,117.82804107666016,4635300
2025-10-24,117.51576084216971,118.2281582945184,115.84700277451647,118.02322387695312,5438600
2025-10-27,118.55995675949802,118.64779005159733,116.61795276881091,117.56455993652344,4752700
2025-10-28,116.88143501379007,117.3791371363038,114.94919197761782,115.03701782226562,4723500
2025-10-29,114.2953518941465,116.09097197603971,113.88547561859087,115.6420669555664,6032300
2025-10-30,115.93483725719842,117.61334880576219,114.68570147548337,115.5835189819336,8349600
2025-10-31,113.26091791389923,118.96983636145983,111.27011676709434,116.90096282958984,10030000
2025-11-03,116.9302318583093,119.36993792065542,116.22759532109089,119.10645294189453,8294100
2025-11-04,120.17993031054918,120.58979917006194,116.36422619521022,120.0335464477539,8467200
2025-11-05,119.25283238937041,120.74593879171852,118.77465207367035,119.62367248535156,6417500
2025-11-06,118.98934084671782,121.10700385922605,118.78440643699689,120.42388916015625,6087500
2025-11-07,120.90207878230201,121.00942644978403,114.70522657818591,115.97386932373047,9065500
2025-11-10,116.52036729707072,116.95951142623035,114.30510994185418,115.3005142211914,7566000
2025-11-11,115.74941622421233,119.78956890994277,115.72014094242171,119.6041488647461,6281100
2025-11-12,119.44800676411833,121.85843747359466,118.86247881557395,120.42388916015625,6004800
2025-11-13,120.76545436884614,124.60067273267852,120.61907051083574,122.18048095703125,9253800
2025-11-14,121.79988735435188,122.60987158240947,119.54560125604907,122.00482177734375,6599300
2025-11-17,122.20976475547883,123.4784074967666,120.92160019540945,121.09725189208984,5758100
2025-11-18,121.53640282708287,124.28839107473733,120.34582503104222,124.11273193359375,8179000
2025-11-19,124.02489433458902,125.01054511803464,122.82456311627308,124.98126983642578,6881900
2025-11-20,125.24476040848566,125.5960787151473,121.53641125929124,121.97555541992188,9924200
2025-11-21,122.31710421574884,124.89344076524154,122.05361922697617,123.58575439453125,10379100
2025-11-24,123.89803059115937,125.15691980073072,121.48759983336406,122.24878692626953,9553600
2025-11-25,121.7706075884345,124.53235663327492,121.6925352076762,124.0541763305664,7589800
2025-11-26,123.8785159986699,125.06909373484906,123.31250241173356,124.43476867675781,5825300
2025-11-28,124.03466007475343,124.71778226893363,121.88772162536962,122.80504608154297,3063600
2025-12-01,122.85383318764379,123.18563707105395,120.6385834436143,121.33145904541016,4960200
2025-12-02,121.39977300746762,122.06337334252207,120.41412969097675,120.92159271240234,5109900
2025-12-03,121.21435017894069,122.57082609881228,120.89230720491288,121.98529815673828,5306000
2025-12-04,121.79988966048649,121.94627352122151,119.44801676080894,119.66271209716797,5234200
