Date,Close,High,Low,Open,Volume
2025-08-26,160.4037628173828,163.24589873670112,160.12935175679777,162.68726660704363,1531200
2025-08-27,161.93264770507812,162.99109690044943,159.84516438896634,160.4821869355469,1343500
2025-08-28,162.5598602294922,163.04988212921745,160.6291727482321,162.98128683948235,1225200
2025-08-29,161.47201538085938,164.70616299736838,160.83499287570123,162.31485366935226,1109800
2025-09-02,159.03172302246094,160.5997842423879,156.99322997770147,158.82590722981138,849300
2025-09-03,160.10977172851562,160.43318801926264,157.93407301206014,158.47310016330516,844300
2025-09-04,162.93228149414062,163.42230339337112,158.5416894642342,160.4135617540407,1198600
2025-09-05,166.34283447265625,167.3228782990856,162.33445881158784,163.62812384052998,1439000
2025-09-08,164.5003662109375,166.5780543876521,163.17730103167048,166.4212437826179,1194400
2025-09-09,165.57839965820312,166.1272218022654,163.7751226264893,164.61796090609408,1085000
2025-09-10,167.36209106445312,167.55809684197197,163.76533195928013,164.57875518826927,1795900
2025-09-11,162.42266845703125,168.12653103114943,160.7369917828145,168.12653103114943,2039900
2025-09-12,161.01138305664062,162.87347517674954,160.6585667041986,161.7562258863966,1120700
2025-09-15,159.87457275390625,163.71634320506533,159.5021512712508,161.2270232225007,1289800
2025-09-16,162.8342742919922,163.2557009097336,159.34532069446126,160.61938064803698,1452600
2025-09-17,163.95152282714844,165.82341009820985,161.31521753289653,162.90288372391103,1244100
2025-09-18,159.61973571777344,165.31378804556022,158.75730730595984,165.20599757908047,2143700
2025-09-19,158.00267028808594,160.06076834952012,157.78705944529636,159.26692027145904,2889600
2025-09-22,160.88400268554688,162.36386352176484,157.53225449888328,157.7968555724192,1598700
2025-09-23,161.29562377929688,162.43247827063578,160.03135879801812,161.57003486971897,1252000
2025-09-24,157.2676239013672,161.31520942937905,156.14057955522532,160.7663723603061,2370800
2025-09-25,153.83749389648438,155.89559209117022,153.5336826767785,155.57217580604626,1682800
2025-09-26,161.0897979736328,161.47201446541717,153.64147391116867,154.52350736781509,1497400
2025-09-29,159.01211547851562,163.66732378990514,158.81610969836623,162.74608017349235,1005300
2025-09-30,156.10137939453125,158.76709979734778,154.82731942999243,158.76709979734778,1416600
2025-10-01,155.81716918945312,157.3558301796603,155.57215823938407,156.10137531164932,1148000
2025-10-02,156.23858642578125,157.35583579982887,155.42514824798522,156.05237570439297,1028900
2025-10-03,156.09158325195312,159.2277204821504,155.95437771545332,156.3953944431826,1036200
2025-10-06,154.2099151611328,158.2770914043613,154.06289960211916,157.6106687238726,1155500
2025-10-07,152.15179443359375,155.4937472594557,151.42655666434655,154.44509325342045,877400
2025-10-08,153.78848266601562,153.97469339446113,150.96595152806853,152.0636108340939,1191600
2025-10-09,148.76084899902344,153.8276888492389,147.96701587541034,153.78847872094954,1150900
2025-10-10,142.14553833007812,149.3978710225426,142.0083328038189,148.8294438553884,1458700
2025-10-13,144.56626892089844,145.37970714462185,142.31217993591312,145.05629086620533,1350000
2025-10-14,147.3300018310547,148.05523970330177,142.91980426460466,142.91980426460466,1336700
2025-10-15,145.85992431640625,149.33908288713712,145.6247084147887,148.69225037340038,966900
2025-10-16,148.08462524414062,148.37862642286436,143.8802289370108,147.05557625576245,1546000
2025-10-17,149.4076690673828,150.3485176621954,147.23197071151728,147.63379224442062,1431500
2025-10-20,152.2792205810547,152.55363166700576,150.0643118746577,150.0643118746577,1058300
2025-10-21,153.40626525878906,154.22949851779234,150.7307496898871,150.7307496898871,1090800
2025-10-22,153.23963928222656,157.8850519781392,153.13183387300873,154.19028290325264,2284500
2025-10-23,155.3173370361328,156.1895754188346,151.7597882156406,153.20045379612182,1047500
2025-10-24,155.0037384033203,157.84585957740813,154.30790069218833,157.28724236094308,1141400
2025-10-27,156.05238342285156,157.62045961857012,153.25926732672417,155.8269775167875,1832700
2025-10-28,153.0436553955078,155.73877605680278,151.57358958025603,155.49376508759414,934100
2025-10-29,154.1804962158203,154.96451928436954,151.66177649754746,152.80842593729622,1643500
2025-10-30,153.67086791992188,155.9837718422806,153.4454620373905,154.18049487346704,1092400
2025-10-31,156.1895751953125,157.444030059554,152.10279435495494,152.58302119918864,1143800
2025-11-03,151.7401885986328,157.78705725933705,150.7895448833986,156.22879115244956,2451700
2025-11-04,138.8330078125,152.18119953654465,135.75567088941116,149.0940675590314,3577900
2025-11-05,143.4000244140625,143.75282584666755,138.29398933636796,139.37204356138062,2743400
2025-11-06,138.73500061035156,143.6058195866114,137.8333620914803,142.7335811859645,1671900
2025-11-07,139.60723876953125,141.19491992230977,136.5887020180361,138.3527838798556,1561000
2025-11-10,140.4500732421875,141.38111185242764,136.84351927073223,140.79309455061983,1574000
2025-11-11,139.82284545898438,141.13610054606033,138.16656906434793,140.66568371495342,1484100
2025-11-12,144.44866943359375,145.08569198516395,140.43048347270798,140.65590433618442,1916200
2025-11-13,143.82144165039062,147.34960565555465,143.1060137939457,143.1060137939457,1850600
2025-11-14,142.1847686767578,146.34995518936836,141.59673636385256,142.66499556410653,1832600
2025-11-17,137.44134521484375,142.09655317404716,136.03007977768442,141.8613372830935,1415900
2025-11-18,137.01992797851562,138.9310104910126,135.9222836542676,137.2453338763275,1225200
2025-11-19,136.9219512939453,137.63737921354738,135.3244748180445,136.70634042158014,1054600
2025-11-20,133.91319274902344,139.31322904685643,133.20755997181152,138.83301712506125,1427300
2025-11-21,137.40213012695312,139.56803338437132,132.9233379862862,133.8935717235824,2062900
2025-11-24,139.08782958984375,139.62685672994925,136.6867250067737,138.08818061676476,1731300
2025-11-25,140.99758911132812,142.71047458849657,140.08209145659254,141.62761336368382,1164000
2025-11-26,142.1493377685547,143.12391277678762,140.17067156258528,140.99757549753116,1143700
2025-11-28,141.97215270996094,142.81874913868128,140.24942864159667,141.9819914399482,541500
2025-12-01,140.8007049560547,142.77937129133863,140.01317090993962,141.2240107019886,1160700
2025-12-02,141.9130859375,142.5431101194916,139.71783251973434,141.20430685513927,932700
2025-12-03,141.44056701660156,142.8975102499536,140.2002110410356,140.76133411488655,965600
2025-12-04,142.2871551513672,143.17313652858044,140.21004156232584,141.38149631447658,1420500
2025-12-05,143.9705047607422,144.72850752159093,140.2789533566206,142.26747325217653,1262400
2025-12-08,143.66534423828125,144.61037302101667,142.02137508790963,143.8425315021835,1574500
2025-12-09,144.83680725097656,145.62432627447987,142.77937099233097,142.9664120177499,1112600
2025-12-10,147.209228515625,147.99676253559832,143.3306508805121,145.19119230445605,1402500
2025-12-11,147.52426147460938,147.66207881399723,144.53164995320293,146.27405166811442,1201000
2025-12-12,142.67108154296875,148.26255960928353,142.26748331018172,147.75066023918603,1522100
2025-12-15,142.6218719482422,144.15755502763807,140.761330521903,144.15755502763807,1607700
2025-12-16,142.7596893310547,144.2658411995855,142.01152525139193,143.0156315040665,1472300
2025-12-17,141.45040893554688,143.8031571106284,140.190360583593,142.62186365829177,2015000
2025-12-18,140.84991455078125,143.8720568107312,139.27484661622108,142.77935699860834,2118700
2025-12-19,138.45777893066406,141.57838353380052,136.21331692820988,140.40692884408014,13516700
2025-12-22,137.33555603027344,139.90487650318352,137.05992138360554,138.0344963977996,1707800
2025-12-23,135.98692321777344,138.26091671727877,135.63253364506073,137.424173990709,1207300
2025-12-24,136.54803466796875,137.61118827457818,135.63252209104883,136.30193123624295,620900
2025-12-26,137.532470703125,137.768720422487,135.85895507917024,135.93770999261218,740200
2025-12-29,136.44960021972656,138.2609180438763,135.93770082734935,137.6899562256407,1150000
2025-12-30,136.23301696777344,136.9122648521761,134.8646824691078,136.01644474315341,1133000
2025-12-31,134.0771484375,136.6661613814445,133.9590235953604,136.2330169323172,904000
2026-01-02,131.08453369140625,135.73096762068673,130.90733141208088,135.06155848462367,1330600
2026-01-05,131.52752685546875,133.73261914880496,130.92703384376787,131.08454365492668,1446600
2026-01-06,132.24615478515625,133.30932355999138,131.00579872499702,131.26174092189746,1535800
2026-01-07,127.52095031738281,132.87616351030545,126.77280127638635,132.64975255411576,1512500
2026-01-08,130.46434020996094,131.41922265489808,124.95162525612116,126.35933708010968,2080200
2026-01-09,131.40940856933594,131.89176173627223,128.69241676454538,130.6612444394542,882700
2026-01-12,131.41925048828125,132.22647706463877,130.13950946435247,130.7892262178651,948800
2026-01-13,132.50210571289062,133.96887268609936,131.4290832369447,132.19692481215858,1054400
2026-01-14,130.10012817382812,133.90980467826768,129.85402472995554,132.50210018937838,958600
2026-01-15,130.22808837890625,131.93113498150694,128.40693195397452,130.9860911722792,2564400
2026-01-16,129.69651794433594,131.0746912537655,129.40119080061174,130.4249895627273,1495500
2026-01-20,122.81546020507812,126.89092497403198,122.14605856200534,124.76459520281776,2067700
2026-01-21,125.6308822631836,126.4577936974684,122.0673018756222,123.66205481357677,1816000
2026-01-22,127.29454040527344,128.36754779445343,125.66041747550334,126.41841276313241,1353700
2026-01-23,124.03614044189453,125.95574437311227,123.77035201698799,125.75886461469862,1758300
2026-01-26,125.41432189941406,126.45780565348926,123.23876826316733,124.02629481117876,1537300
2026-01-27,123.44548797607422,125.42416175215641,122.71702389088496,125.41431551154437,1545000
2026-01-28,122.77609252929688,123.94754737556198,121.1714931999459,123.48487167962597,1326700
2026-01-29,123.24860382080078,123.60299338695076,121.21086757067901,122.72686571243587,1558800
2026-01-30,124.42005920410156,125.02055222112024,122.12637325453717,123.04187838618193,1740200
2026-02-02,124.85320281982422,126.31998477484201,123.47502201137907,124.16410866036105,2210600
2026-02-03,124.19364166259766,125.6013461077542,122.14605927067406,123.5045475348737,2889100
2026-02-04,135.9278564453125,138.36919841205415,127.64893295654807,131.4192395337008,3047600
2026-02-05,138.575927734375,138.70389130756652,133.6341665056095,135.58330152391045,2217400
2026-02-06,140.39707946777344,140.49552684782705,137.59150938778063,138.35935088512278,1689000
2026-02-09,141.20431518554688,141.7654232299578,138.4085836518339,138.95985296597874,1298800
2026-02-10,140.62351989746094,142.20842674514168,139.27486275266347,141.2633828707202,1546900
2026-02-11,132.8663330078125,141.1550954774142,132.4430272590247,141.1550954774142,2253900
2026-02-12,124.85320281982422,132.8761692019704,118.64154669622442,132.8663304716144,3488000
2026-02-13,124.88273620605469,127.8162851462008,124.51850039354794,125.74901765278268,2126600
2026-02-17,123.19938659667969,126.28059903750133,121.65385725588044,125.50291124671327,1802600
2026-02-18,122.352783203125,124.09519219776769,121.09273483245988,123.0123385986324,2245100
2026-02-19,122.23465728759766,123.18953985608955,117.96230508646694,121.94917639007566,2022200
2026-02-20,122.69732666015625,124.0853536239643,118.8384266425248,121.0632037744216,1772900
2026-02-23,121.21086883544922,123.97707672845496,118.12965633644683,122.6973357806176,1349000
2026-02-24,123.5734634399414,127.66862846382953,121.21086881158143,121.32900117166788,2029400
2026-02-25,120.2887191772461,124.45400450362979,119.07177949834355,124.03846707117093,2440200
2026-02-26,122.07949829101562,124.3748577219292,121.47597637807866,121.48587228357258,1568200
2026-02-27,121.33746337890625,121.54523210321004,117.18207379610209,120.22935596758852,1600800
2026-03-02,123.44483947753906,123.66250410930347,117.637188403795,119.82371553025376,1687800
2026-03-03,123.94941711425781,124.7310275385351,117.33046827018822,120.32829339685824,2133600
2026-03-04,123.54377746582031,124.50346890293115,120.21946291020414,123.6427138713781,1619800
2026-03-05,122.9897232055664,125.93807647737921,122.23780046508494,123.21728373779376,1293500
2026-03-06,122.10917663574219,123.65261329008389,119.51700801399666,120.8328765871976,1387700
2026-03-09,119.4576416015625,120.14031565993636,116.9050490213989,119.30923321299893,1374600
2026-03-10,117.38983917236328,121.3572517286139,115.75736204411957,120.22935253856096,1121600
2026-03-11,117.64707946777344,119.02231589547388,115.95523446263478,117.97356885361968,1027200
2026-03-12,112.27474975585938,119.15093185918147,111.78006017868904,117.5382465550172,2174100
2026-03-13,114.9262924194336,115.52980679179184,112.18570778631027,113.5807360927437,1531100
2026-03-16,116.94461059570312,117.40961999632688,114.10509731265263,115.87608686795659,1270600
2026-03-17,116.19269561767578,119.5565788576584,116.05418313359952,117.87463723766709,978000
2026-03-18,116.34109497070312,117.3502659684801,115.06480246209296,115.52980433933543,1364000
2026-03-19,118.37921905517578,119.56647103837595,115.63863453054873,115.76725865344416,1532100
2026-03-20,118.99263000488281,119.56647173774383,117.46899271859733,118.50783632288288,4758100
2026-03-23,118.88380432128906,121.87172608413161,118.11208223045942,121.64416555445798,1801100
2026-03-24,120.6053237915039,121.21873405337068,117.5580340994368,117.5976101725192,1403000
2026-03-25,120.0116958618164,121.78267792649453,117.57781647076081,120.93181878818211,1511000
2026-03-26,119.8929672241211,121.42650794547518,119.21029318646019,120.01169544104246,1491800
2026-03-27,116.9149398803711,119.25977133443276,116.56865866522216,118.34954426936575,1448400
2026-03-30,117.25132751464844,118.71560445872008,116.02449190939876,117.45909623448168,1273600
2026-03-31,119.73466491699219,120.64489949839616,115.8563003470591,117.76580246439498,1256700
2026-04-01,120.11063385009766,121.09011712384583,119.29934322518585,120.11063385009766,2502200
2026-04-02,120.71415710449219,122.87100404096714,118.88380711237618,119.93254663846514,934700
2026-04-06,122.15864562988281,122.43567058589448,120.49648834544884,120.714152967562,1072700
2026-04-07,122.37631225585938,123.87026937143729,121.51554965841653,122.15864763018206,1475300
2026-04-08,125.38402557373047,126.4426609840197,124.33527852032215,124.51336707291118,1730000
2026-04-09,125.40381622314453,125.9974422458889,123.97910772986651,124.11762021689472,1529900
2026-04-10,124.19676208496094,127.23416328748502,124.0483537044692,125.74019112600178,1461600
2026-04-13,130.48922729492188,130.95423674522925,123.91974974845384,124.02858206866895,1737200
2026-04-14,128.6588592529297,132.37893455438524,128.391737749521,130.81571367083947,987500
2026-04-15,128.1839599609375,129.54930801572064,126.91755585961575,128.65885772475121,1015900
2026-04-16,131.89413452148438,132.26019998283263,128.87652503857467,129.06450949604368,1695500
2026-04-17,132.53724670410156,133.72449874651937,131.78530883641153,132.56692687290735,1048900
2026-04-20,135.39654541015625,135.76261087198694,132.38882428014452,132.39872773374734,1097700
2026-04-21,139.90811157226562,140.87769892845077,135.3569613672097,135.3569613672097,1714100
2026-04-22,140.9271697998047,142.11442177106002,139.3342687502127,140.2444957647327,1562400
2026-04-23,135.0205841064453,141.0854835894765,133.44747476117675,139.46290226358906,2759300
2026-04-24,133.88279724121094,135.406434528535,131.75562295638733,135.02057725405678,1117200
2026-04-27,131.69627380371094,134.36759478436184,131.38956864881763,133.9718491193504,1078000
2026-04-28,131.50828552246094,133.3782116644644,129.7966636805717,132.11180745700855,711800
2026-04-29,134.1202392578125,135.14920205942954,130.63762031628497,131.98317660528005,1409600
2026-04-30,135.45591735839844,135.8318712093369,132.17117098698984,133.76407219062267,1228800
2026-05-01,134.5852508544922,137.33572381225417,133.41779064937856,136.90039455043944,1013000
2026-05-04,133.86300659179688,136.38592652991377,133.66513377437616,134.46652849780344,3058900
2026-05-05,135.34707641601562,136.97954604329286,133.35841457920225,133.9322563218774,2235300
2026-05-06,107.84233093261719,126.98682415980521,104.87419338401304,126.14584581567607,6330500
2026-05-07,109.02957916259766,112.3736855160094,107.15965317550604,108.34691268291212,4067000
2026-05-08,103.67704772949219,108.98012086866976,103.30108634925087,108.47553536090997,2688500
2026-05-11,101.45093536376953,104.01342364855317,100.4318760829988,102.75691549371051,3248500
2026-05-12,98.245361328125,102.57883967206776,96.08851428789093,102.30181469323551,4056800
2026-05-13,99.33367156982422,101.16402155030359,96.3061661343065,99.91740166509041,2589800
2026-05-14,101.07498168945312,101.79722427118236,98.48280549383583,99.53154501992363,2753000
2026-05-15,100.9859390258789,103.2812985675862,99.9569837074081,100.99583493185048,2195600
2026-05-18,102.93501281738281,103.76608772171244,101.09476690252235,101.10466280805892,1489500
2026-05-19,103.24171447753906,105.39856136166934,102.04456659230752,103.696827988162,1778200
2026-05-20,105.08196258544922,105.9526135529294,102.25233750568344,104.54769691846224,1718800
2026-05-21,105.74484252929688,106.25932392262592,102.02478230049974,104.43886233230128,1514500
2026-05-22,110.29312133789062,110.81064572885755,105.74484907436965,105.74484907436965,1519600
2026-05-26,108.07372283935547,110.163744804971,107.78510827919588,109.64621280835546,1336600
2026-05-27,113.64710235595703,116.16507261678382,110.88032068448537,110.90022225636342,1863400
2026-05-28,115.60773468017578,115.84659150252217,112.0646551152838,113.50776581786332,1685800
2026-05-29,124.85356140136719,125.32132806294779,118.41432854548931,118.61337463448798,4794500
2026-06-01,140.30972290039062,140.78745173087665,127.36158288400406,127.76963723186978,3240300
2026-06-02,139.05572509765625,140.65807122078905,136.0898972772979,139.792212354521,2816900
2026-06-03,136.64723205566406,138.95619408833468,133.55201744787,137.61262156006,2716900
2026-06-04,138.78700256347656,140.10073410811154,137.04532267963813,138.93629852240875,2290200
2026-06-05,132.407470703125,139.65287279355547,131.5515588618271,136.92589432564287,1641800
2026-06-08,134.1690673828125,137.15480441595423,132.3179098148149,133.02454092793906,1889600
2026-06-09,132.69610595703125,135.54250915823476,129.71036897057624,133.71126078457416,1371900
2026-06-10,128.6852569580078,132.74586076022308,128.42648338715452,131.35250783185688,1028500
2026-06-11,128.5160675048828,129.4018354698354,125.67961150752465,127.81938344501066,1698800
2026-06-12,131.5615234375,132.40747311882873,126.75448517920863,128.51607421222997,2582600
