Date,Open,High,Low,Close,Volume
2025-07-15,32.196176315484436,32.225201821541795,31.644739676437762,31.673765182495117,10900700
2025-07-16,31.693110431810798,32.17682703827624,31.63506680093244,32.128456115722656,8831100
2025-07-17,32.13812986085401,32.81533010161706,32.04138433327034,32.78630828857422,7942500
2025-07-18,32.84435942767514,32.98947220024262,32.428362836811424,32.44771194458008,7624000
2025-07-21,32.5347803533203,32.573474877523275,32.13813287913705,32.2348747253418,10604600
2025-07-22,32.254224198867895,32.79598813897395,32.13813324401121,32.679893493652344,9814700
2025-07-23,32.650870138139865,32.7379392727935,32.292920891437056,32.40901184082031,13512000
2025-07-24,32.91207986537631,33.07654174773995,31.925297499799438,32.47673416137695,17779600
2025-07-25,32.36063880725759,32.39933701801441,32.00268958391827,32.186500549316406,9825500
2025-07-28,32.022038228597914,32.42836210159763,31.847899953093016,31.89627456665039,10470600
2025-07-29,31.983342584300342,32.863706639425764,31.828553421546356,32.74761199951172,10893300
2025-07-30,32.78630980993351,33.30872461173298,32.62184794110666,32.718589782714844,11221700
2025-07-31,32.389662335584994,32.51542968197357,31.48994918539113,31.586694717407227,11679600
2025-08-01,31.8092054353901,32.38966389354831,31.722136297619883,32.2348747253418,11688100
2025-08-04,32.16715280751642,32.36064017903802,31.84789809093608,32.19617462158203,9301500
2025-08-05,32.20585290957335,32.70891862886074,32.19617651067395,32.2348747253418,9631700
2025-08-06,32.29291956219739,32.54445055725173,32.002690355453275,32.32194137573242,8084700
2025-08-07,32.48640785414324,32.91207712344364,32.35096410937681,32.79598617553711,6568200
2025-08-08,32.79598735493396,33.31839848453244,32.79598735493396,33.299049377441406,6663000
2025-08-11,33.32807277328686,33.715043819213555,33.21198182855532,33.49253463745117,9194100
2025-08-12,33.55058229571869,33.705371453754005,33.395793137683384,33.67634963989258,7706000
2025-08-13,33.6860237121582,33.850489275118825,33.463514519123656,33.6860237121582,7758900
2025-08-14,33.627976182435106,33.66667439588686,33.39579428265413,33.50221252441406,5871900
2025-08-15,33.59895268923237,33.68602181991712,33.36677080104943,33.64732360839844,6248200
2025-08-18,33.64732432335647,33.860160800767126,33.48286245660435,33.52156066894531,6266200
2025-08-19,33.63765050586656,34.05364704864743,33.54090497820559,34.034297943115234,5824500
2025-08-20,34.1987598044421,34.769545501016,34.005276130049204,34.034297943115234,9400800
