Date,Close,High,Low,Open,Volume
2025-09-09,239.0084228515625,239.8462403027557,232.62501483391662,233.56257898038902,38061000
2025-09-10,238.5496063232422,241.0331528996711,237.23303823372945,238.28030242478394,35141100
2025-09-11,239.7465057373047,241.62163412512044,235.63719736660352,239.25778647565335,30599300
2025-09-12,240.17538452148438,241.4520630725996,237.38264448371655,239.7464919977143,26771600
2025-09-15,250.95733642578125,251.75526430827645,244.02536743382055,244.02536743382055,58383800
2025-09-16,250.50851440429688,252.38362748338088,248.82289569604956,251.42612617048883,34109700
2025-09-17,248.8827362060547,250.94737408261642,245.6411664684413,250.56835490468708,34108000
2025-09-18,251.37625122070312,253.33117381914667,249.15203994052993,251.02715300766394,31239500
2025-09-19,254.0592803955078,255.33595897283527,251.1568250217611,252.59309222605677,55571400
2025-09-22,251.8749542236328,255.11652395864965,249.65074294375358,253.7700196733437,32290500
2025-09-23,251.00721740722656,253.7002107757565,249.8302703204236,252.38362744671002,26628000
2025-09-24,246.4989471435547,251.69543970951247,245.80076590550527,251.00722705371746,28201000
2025-09-25,245.15243530273438,245.85063173864694,240.1155467413105,243.76604145127706,31020400
2025-09-26,245.90048217773438,248.77301648715127,245.33196864020064,246.42912138871642,18503200
2025-09-29,243.41696166992188,250.49853584610034,242.14028307987255,247.2071078925349,32505800
2025-09-30,242.4694366455078,242.6589310263489,238.6294169517045,242.18018034462705,34724300
2025-10-01,244.26473999023438,245.66111761710096,237.9910625183314,240.12551089529904,31658200
2025-10-02,245.05271911621094,246.1698091326398,241.6715128807893,244.51411127313986,25483300
2025-10-03,244.71359252929688,245.66112527970623,241.0331615881319,243.85582267520638,30249600
2025-10-06,249.7803955078125,250.66810152305118,243.94557911341744,244.14505728413704,28894700
2025-10-07,245.12252807617188,249.7903967365714,244.88316034229135,247.62602723387863,23181300
2025-10-08,243.9854736328125,245.37186749350337,243.18756093367097,244.3246032710778,21307100
2025-10-09,240.90350341796875,244.12512098399313,238.5296719381561,243.83587990027615,27892100
2025-10-10,235.95635986328125,243.45684250665406,235.22824247873842,240.80373872383117,33180300
2025-10-13,243.51670837402344,243.865806618421,239.08823779870895,239.58694087972822,24995000
2025-10-14,244.81332397460938,246.47899033376285,239.88613541009548,240.60426901896764,22111600
2025-10-15,250.37884521484375,251.45604559967558,245.3519253048375,246.60865147753682,27007700
2025-10-16,250.80772399902344,256.2934418791717,249.45125120568702,251.11691742955023,27997200
2025-10-17,252.64297485351562,253.5605866634714,247.1672097408255,250.10955476977685,29671600
2025-10-20,255.884521484375,256.6624970209002,253.57054725807689,254.0293607582065,22350200
2025-10-21,249.81031799316406,254.21885076692087,243.516673234733,254.0792145331533,47312100
2025-10-22,251.03713989257812,255.69500926260113,248.64335615777878,253.710180894347,35029400
2025-10-23,252.4235382080078,254.3784456458486,251.19673296350098,252.3237915100895,19901400
2025-10-24,259.2458190917969,261.0012332121926,254.65774472843228,255.9144557753844,28655100
2025-10-27,268.5715026855469,269.43927147389144,263.5944564854066,264.13306424820985,35235200
2025-10-28,266.7762451171875,270.02779916193873,265.80875985814066,268.9904881616853,29738600
2025-10-29,273.8577880859375,274.6257797911847,266.97569238760303,267.05547147917497,43580300
2025-10-30,280.7498779296875,290.8336389163956,279.3335478851562,290.8336389163956,74876000
2025-10-31,280.46063232421875,285.25815337777135,276.3114191679317,282.47538175038454,39267900
2025-11-03,282.98406982421875,284.7893724933962,279.0742243823285,281.4480558536455,29786000
2025-11-04,276.8200988769531,280.5404041676455,275.5434202802167,276.03213953132416,30078400
2025-11-05,283.5725402832031,285.6770830892533,276.6206181949745,278.1466483880774,31010300
2025-11-06,284.0113830566406,287.60205105478576,280.41076169575746,284.58986519375543,37173600
2025-11-07,278.1067199707031,283.04389217242976,274.47617771869056,282.47536340962876,34479600
2025-11-10,289.3475341796875,290.04570023123154,282.1262928563078,283.68227447504086,29557300
2025-11-11,290.5543518066406,291.1627853205446,286.5747114373448,287.0035887304013,19842100
2025-11-12,285.96630859375,291.2525794490294,282.95415298016115,290.9234183741868,24829900
2025-11-13,277.847412109375,282.1063250073575,276.5208450104115,281.60762197974475,29494000
2025-11-14,275.6930236816406,277.8374407083971,269.99784337488455,270.7059931829425,31647200
2025-11-17,284.28070068359375,293.18756107368085,282.8344799743636,285.0387391266023,52670200
2025-11-18,283.5426025390625,288.05086711584505,277.4783868942568,287.1731753233953,49158700
2025-11-19,292.05047607421875,303.0219431129204,285.88651371587775,286.41513772838755,68198900
2025-11-20,288.69921875,305.625202125324,287.921243180084,303.75007371618807,62025200
2025-11-21,298.8827209472656,303.1316807498811,293.0877938372482,295.65113486551246,74137700
2025-11-24,317.7536315917969,318.65132145978475,308.79694402246815,310.32297418426026,85165100
2025-11-25,322.60101318359375,327.9770159307299,316.82602366827604,325.3638169665917,88632100
2025-11-26,319.1200866699219,323.6582721471574,315.9682798124272,319.8481736259059,51373400
2025-11-28,319.3494873046875,326.0021995827445,315.9682963529555,322.5312152935296,26018600
2025-12-01,314.0732116699219,319.02033724928003,313.07580560094704,316.8759202886677,41183000
2025-12-02,314.9908142089844,317.554155160306,313.09574872951146,315.91839456558273,35854700
2025-12-03,318.8009338378906,320.74585757492326,313.2852790244178,315.0706445626379,41838300
2025-12-04,316.796142578125,321.5238380796439,313.8837336096964,321.3942008459266,31240900
2025-12-05,320.4366149902344,322.32172694260385,318.34208673882245,318.6612335259534,28851700
2025-12-08,313.1109313964844,319.81788611091974,310.61578500656543,319.42862865409404,33909400
2025-12-09,316.4643859863281,317.3726229056239,311.2944500995635,311.7635388280278,30194000
2025-12-10,319.58831787109375,320.6861883612462,314.069055340672,315.2168165746965,33428900
2025-12-11,311.82342529296875,320.49655652430846,308.0008744502611,319.45856710455377,42353700
2025-12-12,308.68951416015625,314.25866704717134,304.96674508462553,313.0909556884665,35940200
2025-12-15,307.62158203125,310.81538131016634,304.288070405232,310.7155693717638,29151900
2025-12-16,305.97479248046875,310.16661977978157,302.00250880457793,304.3579426322819,30585000
2025-12-17,296.1439208984375,307.4918412298865,295.54507970361715,307.4120099511304,43930400
2025-12-18,301.872802734375,303.36989066961956,298.64909287381425,301.13424909965397,33518000
2025-12-19,306.56365966796875,306.65348128006514,300.3856749721532,301.1442091965169,59943200
2025-12-22,309.1785583496094,309.52788491338026,304.70724534166345,309.2783702904479,26429900
2025-12-23,313.73968505859375,314.328535898872,308.7194521900694,309.02884787804055,25478700
2025-12-24,313.4801940917969,314.4682622711062,311.3144241794057,314.15886656933606,10097400
2025-12-26,312.9013366699219,314.4782557314601,311.67371372407564,313.8694546536391,10899000
2025-12-29,312.95123291015625,313.41033130955566,310.0169383701615,310.76548227407176,19621800
2025-12-30,313.24066162109375,316.3346490163796,311.85334570689247,311.8932765746258,17380900
2025-12-31,312.392333984375,313.9692531312569,310.8353650439947,312.24263128978663,16377700
2026-01-02,314.5381164550781,321.87385220157,309.7274673850438,316.28471875384633,32009400
2026-01-05,315.9254455566406,318.4006111389099,314.01915017003046,317.0432662013207,30195600
2026-01-06,313.729736328125,320.3169291726341,311.1747087515676,315.7857346052246,31212100
2026-01-07,321.3548889160156,325.51677583182123,313.58000462136766,313.74965751082357,35104400
2026-01-08,324.80816650390625,329.67869694461876,320.8758135066914,328.3313118537803,31896100
2026-01-09,327.9320983886719,330.1876899539591,325.16745676828174,326.45496079982934,26214200
2026-01-12,331.2156677246094,333.3914583276215,324.3690012716118,325.16743586064183,33923900
2026-01-13,335.3177185058594,339.828932001794,332.9722749179122,334.29970979162056,33517600
2026-01-14,335.18798828125,335.8666608024698,329.838408937521,334.40950381083184,28525600
2026-01-15,332.1338806152344,337.03435112462023,330.0978329050398,336.9944202593897,28442400
2026-01-16,329.35931396484375,334.00028002450074,327.0637915356931,333.7607557246461,40341600
2026-01-20,321.37481689453125,327.0937027067513,319.8078578375627,320.2470059867555,35361000
2026-01-21,327.742431640625,331.8344772893458,318.7299652491503,320.2969242919723,35386600
2026-01-22,329.8982849121094,334.49932025317224,328.1117515615861,333.8006975362521,26253600
