Date,Open,High,Low,Close,Volume
2025-08-21,209.88242430198147,211.12335760245017,208.43789886196,210.78404235839844,2718744.0
2025-08-22,212.85872066170185,216.27128343216336,212.0055762276844,216.02891540527344,3321089.0
2025-08-25,214.97217565269514,215.6314256554399,213.77003325024168,213.8766632080078,2283426.0
2025-08-26,213.49857418599146,216.00951890459302,213.1301658075826,215.76715087890625,4104319.0
2025-08-27,214.85585728270448,215.92227663139963,213.9542392176242,214.4971466064453,2136330.0
2025-08-28,214.9334162107379,215.1273106442176,213.07202366308908,214.59410095214844,2630629.0
2025-08-29,214.32262958492004,214.8364587885983,212.49031530309006,212.80055236816406,2014323.0
2025-09-02,210.40592155196376,211.46265806778712,208.8256731178838,210.95852661132812,3289930.0
2025-09-03,210.55137491268846,210.59984851964262,206.0723777126628,207.4684295654297,3562674.0
2025-09-04,207.20666345756135,209.0486754639232,205.62641491165525,208.593017578125,4709799.0
2025-09-05,208.4185238205535,209.68853533159236,206.8576556985811,207.71080017089844,4152778.0
2025-09-08,208.26341042032934,208.63180386058366,206.05298991636585,208.19554138183594,4617030.0
2025-09-09,208.39912481334085,208.73844006039386,205.4712980154885,207.66232299804688,2979450.0
2025-09-10,207.4393399818785,207.79805066573886,204.92839512607412,205.23863220214844,4335180.0
2025-09-11,205.45189646202485,209.56250009320547,205.01563401453316,208.73843383789062,5645588.0
2025-09-12,207.5168799069655,208.03069409683064,204.50180393371647,205.00592041015625,3205962.0
2025-09-15,205.29680021420154,206.43108860434822,204.25944407245487,205.27740478515625,3835924.0
2025-09-16,205.21921344074232,206.80915956784565,204.1721746522396,204.51148986816406,3378754.0
2025-09-17,205.2095405664997,207.1291193939114,203.8328841090133,205.21923828125,5475426.0
2025-09-18,204.6472354351826,206.88673390117626,203.63897249838686,203.78439331054688,4505545.0
2025-09-19,204.65693170270035,204.65693170270035,201.08923555900893,202.97972106933594,11134470.0
2025-09-22,202.37863448137355,204.1140013988286,201.0019782035908,202.6210174560547,4861448.0
2025-09-23,203.04761018569894,204.57938519384237,202.43683373916247,202.92156982421875,6308025.0
2025-09-24,202.91187603859677,203.861967692997,201.86483717245824,202.2332305908203,6230633.0
2025-09-25,202.52408400279828,202.98942462557162,200.97291367380123,201.36070251464844,4121517.0
2025-09-26,202.0587419723456,202.66951841702732,201.02140076723154,201.83575439453125,3593024.0
2025-09-29,203.48386757436936,203.74563103999836,198.13234541169436,202.89248657226562,5703759.0
2025-09-30,202.57255931789956,204.6666220692729,202.08780829714036,204.0752410888672,4231080.0
2025-10-01,204.07523644412734,206.2953394986755,203.5808026860051,203.76499938964844,3932538.0
2025-10-02,204.07522264737486,206.51831309641415,203.6777361249488,204.5696563720703,4357842.0
2025-10-03,204.54060007095146,205.55854580363828,202.05873346871806,202.6695098876953,4376962.0
2025-10-06,203.59048949235037,204.07522551049823,201.45763604689265,202.6210174560547,5217452.0
2025-10-07,202.2623235531642,203.28026927550755,201.4673504313765,202.6016387939453,3918577.0
2025-10-08,202.4658986111713,203.47414653417417,201.55458292603473,203.445068359375,2846922.0
2025-10-09,203.58080475824977,203.59050247235245,197.26950847524952,197.99661254882812,3798695.0
2025-10-10,198.71401341091797,199.20844716039466,194.59374214235095,194.77793884277344,5597231.0
2025-10-13,196.23215241555855,197.0368082095276,194.48708780611855,196.71688842773438,3766929.0
2025-10-14,195.27237378312725,202.35926255738178,195.20450475148033,202.242919921875,4097440.0
2025-10-15,202.40775150721043,203.0185279415165,195.9316386299546,196.31942749023438,4481973.0
2025-10-16,197.4827778344292,198.61706614373225,196.06734561766024,196.96896362304688,3137978.0
2025-10-17,196.930182139922,198.743115950807,195.854065096786,196.765380859375,3918577.0
2025-10-20,198.10326408697404,199.8968024939584,198.0838686581211,199.74168395996094,3954795.0
2025-10-21,199.84831800005784,204.18187913904123,199.59625226674513,202.69857788085938,3844321.0
2025-10-22,203.39659785410402,203.77468896028518,199.7125741348122,200.303955078125,4314441.0
2025-10-23,208.43788714969207,215.68959211985356,207.71078309615194,213.93482971191406,9578835.0
2025-10-24,214.18690443406126,214.18690443406126,208.19552787082324,209.54310607910156,8134584.0
2025-10-27,212.27704132861285,212.5194093599915,208.14705714958177,208.50576782226562,5457014.0
2025-10-28,208.2537098852543,208.90326221994832,206.66376356730638,207.8659210205078,4290971.0
2025-10-29,206.86732621327366,207.91436497813748,204.07522284030344,206.39227294921875,4235430.0
2025-10-30,207.57486185374967,211.09272245227112,205.51762958276208,205.83648681640625,6208429.0
2025-10-31,204.4890009863664,207.64686393487344,204.3347205366386,207.09141540527344,3878647.0
2025-11-03,207.09142502546595,207.21484639786001,202.74036893892077,203.42955017089844,4732602.0
2025-11-04,203.31639521645036,203.67640789190406,200.2511093745906,202.08206176757812,5460695.0
2025-11-05,201.732317440791,205.44561388624183,200.89913717863132,202.6889190673828,4010802.0
2025-11-06,201.59860782332618,202.89467447132458,200.8065828910257,201.51632690429688,2890345.0
2025-11-07,201.6603118655578,202.06147995594648,199.24306684729387,199.6236572265625,3534529.0
2025-11-10,200.56998087185613,202.10262378727865,199.16078925960727,201.68089294433594,3643037.0
2025-11-11,202.1026454239826,207.27658602345295,201.38261999857804,206.14511108398438,4001363.0
2025-11-12,206.73139315104441,208.06860016454377,205.2913424787935,207.35885620117188,4392679.0
2025-11-13,207.0297110824859,208.85035220836127,205.23991407613238,205.5896453857422,3968658.0
2025-11-14,205.36198067844632,206.50023243724084,202.474941831522,205.96214294433594,3552169.0
2025-11-17,204.77216354522537,206.28294240055206,201.75062088981775,202.8992156982422,2705556.0
2025-11-18,198.5014129819703,200.58132529403875,197.1975985887675,198.1082000732422,5790129.0
2025-11-19,197.31140371027521,198.00471278866303,195.58333260138488,197.1975860595703,3234844.0
2025-11-20,199.12226445233074,199.97079310821766,193.25508497564138,194.68307495117188,3502396.0
2025-11-21,194.8175886245266,197.72531337846746,194.37263087379668,196.62844848632812,4492415.0
2025-11-24,196.6595091623394,196.80438579235891,193.5448347522459,195.22117614746094,5057555.0
2025-11-25,196.42149682638117,198.29444449479718,195.81097655911213,197.66322326660156,3493052.0
2025-11-26,198.9774054696564,198.9774054696564,196.5560252407013,196.597412109375,2975778.0
2025-11-28,196.60778630461027,199.091239513415,196.19387241806072,198.8739471435547,1567649.0
2025-12-01,196.89750653124432,198.8428850595278,196.58706738088208,196.83541870117188,3070461.0
2025-12-02,197.43557147188116,200.46747182510208,196.12141426090568,199.8673095703125,4269010.0
2025-12-03,200.0535791802689,201.98861486695688,199.47410276964857,200.19845581054688,3986584.0
2025-12-04,200.18808411311966,200.66408578684846,198.11852994677065,198.91531372070312,3819912.0
2025-12-05,199.47410193888493,200.0846222637903,197.2803719728509,197.98402404785156,4094615.0
2025-12-08,198.82219651358503,199.04984688631842,197.15621311659206,198.66697692871094,3089149.0
2025-12-09,197.81845325389102,199.39131987555297,196.462894040048,196.78367614746094,2643102.0
2025-12-10,196.77331580210887,199.40164520466564,196.73191388173453,198.73939514160156,5308897.0
2025-12-11,199.3809619002357,201.191836892036,199.3395750314402,200.59165954589844,3560083.0
2025-12-12,200.87105172608645,201.4919149695459,199.2050533833047,200.39505004882812,3169911.0
2025-12-15,202.4646019981574,204.4099804986616,200.09496670171302,204.3168487548828,3302257.0
2025-12-16,204.36860349621819,205.6724178615693,203.53043281699374,205.155029296875,4514250.0
2025-12-17,205.31024065201368,209.5010938802382,205.0101595119818,206.84170532226562,5998564.0
2025-12-18,207.81441741233488,208.33180597566223,203.49938836324736,204.96876525878906,3974474.0
2025-12-19,205.74485346957522,208.05241615755315,205.0619023548013,206.0345916748047,7500708.0
2025-12-22,205.17573430591054,206.6968561139022,201.98861406022786,202.77505493164062,4180144.0
2025-12-23,202.60946584222387,203.03373769818205,201.4919150147949,202.29904174804688,2307184.0
2025-12-24,202.29904321196116,203.99607042709474,201.79199761598454,203.77877807617188,1411275.0
2025-12-26,203.57181989080746,204.34790273862706,202.69226234099435,204.2340850830078,1390108.0
2025-12-29,204.2133731592916,204.47206742801262,203.0647633796528,203.9443359375,1971743.0
2025-12-30,203.16826367774604,204.45137707964207,202.20591733488993,203.18894958496094,1815559.0
2025-12-31,203.18892829845396,203.90292323796808,201.83336919758074,201.87477111816406,1933031.0
2026-01-02,202.49565429337696,203.41659870567415,200.07427402064988,202.6922607421875,3009532.0
2026-01-05,202.60946859151596,208.79744531549673,201.69886714784866,208.0834503173828,3667352.0
2026-01-06,207.3694532414247,212.7089012437186,207.3177083645891,212.0673370361328,3818768.0
2026-01-07,212.24326558033968,213.16421000289577,205.42408246202797,206.44850158691406,4850550.0
2026-01-08,205.85867535254636,212.63647137440958,205.45510445513065,212.37777709960938,4951049.0
2026-01-09,211.76724247494948,215.99948233093022,210.58758883295596,214.59217834472656,5442292.0
2026-01-12,214.30246400377948,215.9684624325297,211.75692306871693,215.85464477539062,5264846.0
2026-01-13,216.5479280497613,218.5553944051666,215.5648958338007,217.59304809570312,3929564.0
2026-01-14,221.28722158245589,222.0322605133269,218.31740881258614,220.4490509033203,4215519.0
2026-01-15,220.82155300351937,223.0463267434043,219.21765755773794,222.49789428710938,5310423.0
2026-01-16,226.84397671483626,228.30301065752698,224.06042744714858,227.01988220214844,8132878.0
2026-01-20,224.22597810691587,225.93336328739267,221.64937837901013,222.5496368408203,7839677.0
2026-01-21,223.47058243332367,228.07534946379752,223.0359826848499,226.79222106933594,5392519.0
2026-01-22,227.6510894200355,231.21072131331846,227.3303073259974,230.2794189453125,4150872.0
2026-01-23,229.6896120061911,231.0865581058332,228.2616219907683,229.16188049316406,3642275.0
2026-01-26,229.0583898305765,229.5447344723863,227.36136258860014,228.8514404296875,3531669.0
2026-01-27,229.027342677744,230.52777850633962,227.76491521757634,228.59274291992188,3357083.0
2026-01-28,227.661441362107,228.9652556956492,223.7085964375382,224.1742401123047,4870001.0
2026-01-29,228.9342206392125,235.78446279780454,228.4582339926641,235.1428985595703,6622248.0
2026-01-30,234.62549047993278,237.57460208461296,233.34236211014792,235.4326171875,6406757.0
2026-02-02,234.1081121193982,236.30184198680163,232.90777248643587,235.47401428222656,4304576.0
2026-02-03,234.41852779454928,239.82007853167028,234.41852779454928,238.9405059814453,4320690.0
2026-02-04,241.64127873373127,244.55934641476406,241.1549341202258,243.53492736816406,5666746.0
2026-02-05,241.8585971660779,244.29032034455855,240.63755657254467,241.98277282714844,4784186.0
2026-02-06,242.92440798417985,247.39464126356674,242.29318675198803,246.67030334472656,3791593.0
2026-02-09,245.6562211395638,249.32968585307353,245.2423072900459,248.1810760498047,2866888.0
2026-02-10,248.31559440231104,253.292858077071,247.57055554123164,251.80279541015625,3707971.0
2026-02-11,252.47540696024677,253.55158599261793,247.4360400341613,251.1405487060547,3997263.0
2026-02-12,252.92037427616998,254.17242865487557,247.5084804824741,248.1707305908203,6232171.0
2026-02-13,247.9741259841716,251.67863460278957,247.27047394741254,249.77464294433594,5082346.0
2026-02-17,248.0051606896709,253.26181969791543,248.0051606896709,251.0887908935547,3527759.0
2026-02-18,251.3888956782873,251.59584507425987,247.42569279792914,249.5262908935547,2720526.0
2026-02-19,248.9364679654186,251.23367247057146,247.49812000190124,249.14341735839844,2250355.0
2026-02-20,249.1951761917602,253.00315965573515,248.6570866625315,252.45472717285156,2556524.0
2026-02-23,252.2063555226123,254.55530484594027,250.80940951619687,251.5130615234375,2380031.0
2026-02-24,251.5130654845885,253.94478857927544,251.5130654845885,252.08218383789062,2455739.0
2026-02-25,253.26182621137923,253.5205355370164,249.02960119637467,250.62315368652344,3211960.0
2026-02-26,251.17158248680136,252.33053521013295,248.16038302988335,249.2572479248047,2898640.0
2026-02-27,251.01471195493798,253.6664999931939,249.8500052891941,253.31292724609375,3707303.0
2026-03-02,252.38742130771757,258.08616305851723,250.84835313041708,257.9405822753906,3465686.0
2026-03-03,253.66649754623867,257.0254007863128,251.28508246050583,253.5832977294922,6071125.0
2026-03-04,254.38402137868042,257.1397976419184,248.7268729645294,255.78790283203125,4552772.0
2026-03-05,253.26091530799596,253.6560803830213,245.38875132661016,247.89495849609375,4107869.0
2026-03-06,244.71283866658388,246.4182912598592,243.46493213322017,244.681640625,3678508.0
2026-03-09,243.47531686833202,247.90536294918212,240.00200060512634,247.07342529296875,3246763.0
2026-03-10,246.25189850052655,255.04957950262104,246.0647102572927,250.21397399902344,4852457.0
2026-03-11,249.33003767314094,251.60744913274718,246.90703032137344,248.9972686767578,3090484.0
2026-03-12,247.26059982143826,249.34042871662888,242.49778499425634,242.71617126464844,4379235.0
2026-03-13,244.88959706072112,247.06302009651122,243.16334087367986,243.86007690429688,2972536.0
2026-03-16,244.38004647969166,245.7423357007539,242.9657706110259,243.87049865722656,3028983.0
2026-03-17,243.75608992920382,245.0455887081269,237.62059155625,240.6571502685547,4027584.0
2026-03-18,240.80274258203417,242.37302378878414,237.68299903563081,239.0972900390625,3103833.0
2026-03-19,237.27743433396788,239.81482448460068,236.0607259052686,238.1717529296875,2890917.0
2026-03-20,237.03825006412205,238.6605179217231,228.6045360653119,230.34120178222656,7721824.0
2026-03-23,233.9289014648894,235.54077502338848,231.80748007982507,231.91146850585938,3487331.0
2026-03-24,229.41566405874596,233.61692949409124,229.38446601883038,230.4139862060547,3171341.0
2026-03-25,232.75379821925767,236.69508510663718,231.526695465984,234.80242919921875,4361881.0
2026-03-26,233.64812126907793,237.77658108059475,233.38814265341568,234.1576690673828,4533320.0
2026-03-27,235.23920129322002,235.23920129322002,231.5683024742775,232.02586364746094,3161997.0
2026-03-30,234.8128359129107,235.38477980892026,231.49549474409773,232.4002227783203,3067886.0
2026-03-31,234.67764071995936,235.72796468017174,230.98595322869033,235.05201721191406,3317227.0
2026-04-01,236.27910411384522,238.86849595263297,235.66555276879154,237.30862426757812,3659247.0
2026-04-02,235.9463382528922,239.70042162386036,234.1056841932824,238.6085205078125,2848391.0
2026-04-06,237.14222157478113,237.94296114288846,235.4159654145664,237.3190155029297,2993513.0
2026-04-07,235.72795613187967,235.86314259463074,230.27879936874922,232.77459716796875,3546543.0
2026-04-08,238.69170660408153,241.76985769140785,237.42301154774955,241.74905395507812,3630737.0
2026-04-09,239.88760818943243,245.79432597203322,237.85978103804172,245.4823455810547,3043477.0
2026-04-10,245.75273725599624,246.2830887984952,243.412929679103,244.42164611816406,1818229.0
2026-04-13,242.75778255238706,244.2656676970782,241.04193568393183,242.9657745361328,2533736.0
2026-04-14,242.54978942871094,243.83928819946792,240.9067179262951,242.54978942871094,3008579.0
2026-04-15,242.20662358637642,242.2170330199004,238.0677692712753,241.4578857421875,3351076.0
2026-04-16,240.9483339545421,242.924159392814,238.11975200082586,238.5357208251953,2789846.0
2026-04-17,240.35556042503762,245.887916794318,239.9811990908699,242.87216186523438,3882557.0
2026-04-20,242.64339003814683,242.93456669965764,238.0885518766585,238.91009521484375,3068172.0
2026-04-21,236.06072720821183,238.96208442113985,229.96682098773525,231.08993530273438,4667478.0
2026-04-22,233.2425645185708,235.0208226214823,228.0429918094654,228.75013732910156,4262336.0
2026-04-23,216.16713986573754,226.70148593800613,216.12554752419555,222.8953857421875,7646307.0
2026-04-24,221.30433444250633,223.26978078124122,218.1950002712666,221.6787109375,4393347.0
2026-04-27,221.8762814871241,222.67702108255335,218.92292255189247,220.5139923095703,3447379.0
2026-04-28,223.31135402374383,223.51934599094523,218.75653117089513,221.42910766601562,3620344.0
2026-04-29,220.9819587468834,221.39792758503586,216.6143237712599,218.69415283203125,4293229.0
2026-04-30,217.87261042738703,223.15536742556452,217.81021434922047,222.88499450683594,3936620.0
2026-05-01,223.61296367226316,224.16411899194676,220.4724162674634,220.98196411132812,2849249.0
2026-05-04,220.36840834250378,221.76189553936905,217.58143394877325,217.95579528808594,2690777.0
2026-05-05,218.36137764085325,219.54687290958566,216.86390196982785,217.40464782714844,2531733.0
2026-05-06,221.3459388254592,226.7846863207084,221.3459388254592,225.5159912109375,4097476.0
2026-05-07,225.51598622441927,226.9718695468802,222.5522329326179,224.6944580078125,3406951.0
2026-05-08,225.12081358224702,225.30800181670884,221.25233238665217,221.62669372558594,3558176.0
2026-05-11,223.87294020555163,229.86284314804632,223.4465619273613,227.85580444335938,4246889.0
2026-05-12,227.88699193728073,228.59413742692615,225.0480308053091,227.26304626464844,3423637.0
2026-05-13,226.70150432549232,228.18858573862806,224.58006778493848,226.65989685058594,3198134.0
2026-05-14,226.27512238065518,227.68939816018317,224.37207228652272,226.41030883789062,3220637.0
2026-05-15,225.47969842960862,225.47969842960862,221.15078393888058,222.97018432617188,4256901.0
2026-05-18,223.879890785966,228.836180137989,222.74015265503854,227.1422576904297,5574828.0
2026-05-19,226.9122281563814,228.1669776829746,224.98826772596766,227.05860900878906,4868094.0
2026-05-20,226.84947923321403,228.2819942615009,224.5700029869348,227.30955505371094,3839745.0
2026-05-21,228.0310383488606,235.5909503181128,227.16317427440805,234.01205444335938,4512439.0
2026-05-22,235.83144177715508,239.4388731647679,232.70500428385225,238.32005310058594,4835294.0
2026-05-26,243.76777777142397,246.68509548408235,241.1432521860155,242.29344177246094,6280514.0
2026-05-27,244.46835888690794,245.9426948902255,242.0215836431654,242.11569213867188,4270059.0
2026-05-28,241.4360319213903,244.13376317670614,238.7278492375298,243.63185119628906,4232110.0
2026-05-29,243.63184048856093,250.88852411030675,242.41891194443173,248.71360778808594,5235382.0
2026-06-01,244.67747897481735,248.09669346233855,243.3181695357217,247.33338928222656,4782470.0
2026-06-02,246.67463959708843,249.91608845053437,242.66987136718862,245.96360778808594,4467910.0
2026-06-03,244.5729101143256,248.32672230694314,231.492073114326,233.44740295410156,5895872.0
2026-06-04,235.62232613107713,237.10711355325225,226.66126839038827,227.5709686279297,6447853.0
2026-06-05,228.85709341013774,228.9825561850213,222.71924513001204,223.73350524902344,4696846.0
2026-06-08,223.5453007178268,225.6574781365554,221.08807402595318,221.46449279785156,3583062.0
2026-06-09,222.58331130048464,226.0757162130094,221.82000712048762,225.54244995117188,4307341.0
2026-06-10,223.9949214043549,224.67456851080678,214.8979342617044,215.27435302734375,4433012.0
2026-06-11,217.40743898267056,229.5158365740082,216.62321677427963,229.11849975585938,6339535.0
2026-06-12,232.1299211335681,235.8105430086677,229.16033107748913,230.36280822753906,4443310.0
2026-06-15,237.35806735092956,241.90655328355254,235.31909561969422,237.78677368164062,7949520.0
2026-06-16,239.4493217946012,242.0111235117742,237.2744054739947,239.96168518066406,3973235.0
2026-06-17,240.95502813128294,245.4094207091303,238.28868169721386,239.04153442382812,5710321.0
2026-06-18,242.88945890047742,243.50636700547366,237.24305575644482,239.45977783203125,6344780.0
2026-06-22,240.2649173474936,241.95883980644402,237.56718616969445,238.5187225341797,3842605.0
2026-06-23,235.92554764870633,236.08239513566681,230.70785093238234,232.5167999267578,6104784.0
2026-06-24,234.03296228823046,239.2506591268376,233.91795093719153,237.7972412109375,3911066.0
2026-06-25,238.16320026132965,248.20124154199578,238.16320026132965,241.79153442382812,5579501.0
2026-06-26,240.00351028782893,244.3219582937692,236.61566536496528,242.80580139160156,17047627.0
2026-06-29,239.93007985896725,251.24613196735692,226.4804454674429,227.1185302734375,7773000.0
2026-06-30,230.65790372188192,231.85431078154005,218.67385827096732,223.2301788330078,6010600.0
2026-07-01,226.62998870238158,226.62998870238158,219.94007051140784,221.0866241455078,6204600.0
2026-07-02,221.61503739294244,229.44155982284752,219.5612024168571,229.17236328125,5659100.0
2026-07-06,228.46447740887555,231.16637696876774,222.1833364220113,230.4884033203125,7539100.0
2026-07-07,229.7306852701253,233.93806214703193,221.38572941013413,224.3767547607422,4462900.0
2026-07-08,222.33287675605735,222.39269482691157,218.04573752485942,219.70077514648438,4323100.0
2026-07-09,220.5582019693638,222.83137993012318,217.44754059424912,222.75161743164062,3026400.0
2026-07-10,223.37974016985288,228.09558574999377,221.44554139552793,225.74264526367188,2601700.0
2026-07-13,225.27405701939819,226.19130297101555,219.73069245219585,221.5851287841797,2585800.0
2026-07-14,222.63199532059,225.1045720768052,221.55522434292965,222.0138397216797,2123900.0
2026-07-15,221.83437588716876,225.23417828787436,219.88023266871758,222.17335510253906,2515100.0
2026-07-16,220.50835634747548,225.72270626442494,220.50835634747548,225.65292358398438,3149600.0
2026-07-17,225.28403791903355,229.78054058899167,223.85830791290815,224.3468475341797,3920200.0
2026-07-20,224.32689430134337,227.08861188197722,222.9211087792344,225.50335693359375,3114100.0
2026-07-22,231.76458601744565,237.39767755405396,230.62799701731186,232.29299926757812,3798800.0
2026-07-23,237.28801513747192,249.52131328680198,236.97894494681572,245.5332794189453,6306300.0
2026-07-24,246.15140914484988,247.0088369978484,238.40464943220047,242.42259216308594,3822500.0
2026-07-27,243.7685709552629,247.26806520880982,241.80446305198714,245.01483154296875,4053300.0
2026-07-28,249.0527168742804,251.2461324482639,245.3538087861208,246.31094360351562,2945300.0
2026-07-29,244.70575007681202,245.50335985882327,239.6010718129659,240.39866638183594,2775200.0
2026-07-30,241.15640077899354,241.69477863040672,236.64991847434644,241.18630981445312,2839500.0
2026-07-31,239.80047633603323,245.26407837511633,237.3079552143349,242.32290649414062,3888100.0
2026-08-03,244.7356700058008,248.8931934943114,241.475448053779,246.0317840576172,3279000.0
2026-08-04,248.87324944660844,249.51133425896845,244.26707518279545,248.0457305908203,3568900.0
2026-08-05,247.87623554739068,250.4086455254243,246.00187000952863,247.3777313232422,2230400.0
2026-08-06,248.21523189211842,249.25211399254505,239.2122315386173,240.0198211669922,5041000.0
2026-08-07,239.83037840040038,245.9918831318113,238.76357208901834,245.47344970703125,2837400.0
2026-08-10,245.02478271169858,245.5133223120147,241.15640040457112,242.2032470703125,2245100.0
2026-08-11,241.59509484739078,244.07763615087472,229.01283786652286,229.43157958984375,5436300.0
2026-08-12,230.30894295764796,234.96497041177759,227.87624000052955,234.63595581054688,3145900.0
2026-08-13,234.7954858009273,235.6429490536182,231.8044605041002,233.29000854492188,2477500.0
2026-08-14,232.38999938964844,234.8000030517578,232.38999938964844,233.9600067138672,2686400.0
2026-08-17,232.30999755859375,232.77000427246094,228.27999877929688,229.4499969482422,2599400.0
2026-08-18,229.2899932861328,229.75999450683594,227.42999267578125,227.7100067138672,2505800.0
2026-08-19,226.89999389648438,227.0,221.49000549316406,221.72999572753906,2306600.0
2026-08-20,221.08999633789062,222.17999267578125,218.0500030517578,218.32000732421875,2437600.0
