Date,Close,High,Low,Open,Volume
2025-09-18,222.57858276367188,224.36700120289393,219.80753577877073,221.86125717804842,3553200
2025-09-19,220.16128540039062,225.13345925198163,218.2942537012173,224.71091473817728,3420100
2025-09-22,221.81211853027344,223.5612228039195,218.51043568904097,220.2104197816348,1715300
2025-09-23,221.7040252685547,225.90973831726635,220.61329036610212,222.79476017100725,2096400
2025-09-24,223.7086181640625,224.8484881989453,221.05548376793504,222.0086341487125,1679900
2025-09-25,222.87339782714844,223.48263207559958,218.14688439756677,221.08499422939266,2116700
2025-09-26,222.1167449951172,223.25661512988577,219.22778550685678,219.60117986593892,1235200
2025-09-29,222.18553161621094,224.00342816432158,220.73122337409274,223.91497885024475,1352200
2025-09-30,223.7774200439453,223.99360283277022,219.01160763964455,221.64508525776438,1723300
2025-10-01,221.00637817382812,223.8953527895307,217.16423805583042,221.93006556730597,2079800
2025-10-02,223.7577667236328,226.8530878719743,221.10461717482525,222.0774396756514,1831500
2025-10-03,224.91726684570312,228.04208092713282,224.03289370613888,224.43576613988057,1537400
2025-10-06,227.4033660888672,229.9385882197954,223.15835379550984,228.0322573543257,1949600
2025-10-07,215.76885986328125,228.94611269508513,215.35615139574185,228.51374715939153,2492900
2025-10-08,221.7236785888672,223.24677901161732,215.69024810274433,216.0734784677247,2631200
2025-10-09,217.57691955566406,221.84158869977907,215.17926704324555,219.43411515029155,2615600
2025-10-10,201.80548095703125,218.80521567692517,201.57947716135703,217.23299514995554,3980800
2025-10-13,212.9388427734375,213.62669022245814,207.08229592869048,207.93719097290546,2806300
2025-10-14,212.35910034179688,215.87696608571258,207.14126543746394,208.00598157433845,2341700
2025-10-15,213.4596405029297,216.18156716048352,210.30536330597266,215.9457273257593,1939300
2025-10-16,213.6365203857422,216.34861096479662,209.41115046645677,215.56249319010058,2477700
2025-10-17,210.62966918945312,214.26544764067407,209.18518184628383,212.95852980666604,1950400
2025-10-20,216.0047149658203,218.37287455450752,211.8579579352424,212.9585139264647,2374500
2025-10-21,218.48095703125,220.3774668251155,214.71743054360624,215.53302646594733,1935400
2025-10-22,213.39088439941406,219.40465833823168,211.26837065843682,213.30245007536115,3607800
2025-10-23,216.89891052246094,217.55727991361366,209.03776198005104,209.30307994166364,2517700
2025-10-24,215.3561553955078,220.07284724548148,214.334197747806,220.07284724548148,2500800
2025-10-27,217.71450805664062,218.03878223563297,215.09085151092174,217.5474604481811,4076100
2025-10-28,209.26377868652344,216.60411226955966,204.38003900427236,214.37352218878402,4414700
2025-10-29,201.156982421875,209.32274852023852,198.96567634955193,208.59558684226272,5104800
2025-10-30,202.79798889160156,206.06035781337536,199.85005812175655,201.09800468534604,3417100
2025-10-31,205.4904022216797,208.53660304405494,201.63844153282534,202.79796865008518,2506000
2025-11-03,206.7383575439453,209.08687482033855,204.3308840588145,207.4065628955198,1982500
2025-11-04,200.87197875976562,206.31583204580642,200.39047805583903,204.85168786003342,2904800
2025-11-05,206.7875213623047,209.39152090194457,201.48123693159783,201.60898539752594,2306700
2025-11-06,202.8667449951172,206.71870566683432,201.13729785494306,205.50023733846496,2037800
2025-11-07,201.00955200195312,201.19625666602317,195.05473478977095,200.8719825116831,2586100
2025-11-10,201.56967163085938,204.88117552107354,198.6512191541367,204.33089754460534,2160500
2025-11-11,199.33908081054688,202.47371628594908,198.58244104208222,200.5084290907328,1735200
2025-11-12,200.5378875732422,203.35806962431232,199.91881736927073,201.4124396897662,2046300
2025-11-13,197.7275390625,201.18644860459764,195.56572622142056,199.3980301217909,2528400
2025-11-14,193.67904663085938,196.34200221251294,192.77500138452083,195.37901574709193,2111000
2025-11-17,187.20343017578125,193.23686138759177,185.21850086403745,191.79237407032224,2498900
2025-11-18,185.31675720214844,187.5375413855281,184.48151911924387,186.55489776285086,2776900
2025-11-19,186.76124572753906,188.0485064824887,185.09075455703987,186.15201147562746,2969200
2025-11-20,180.9931182861328,190.79989673918266,179.82377005993501,188.83460963470247,3426800
2025-11-21,188.02883911132812,190.4657907851,180.02028561599272,181.44511568757085,3403000
2025-11-24,188.23519897460938,190.3183985350339,186.92828123345313,188.9132254337157,4513700
2025-11-25,187.70457458496094,190.58371298116847,185.15951640230355,187.16411763520935,3214000
2025-11-26,190.3970184326172,192.323006484888,187.9207673576351,188.46120934217433,2836000
2025-11-28,191.55653381347656,191.91028608713012,190.01377626078025,190.53457613672157,1654100
2025-12-01,196.02757263183594,196.71542013715023,187.96988330287934,188.34329266031472,3393800
2025-12-02,211.61228942871094,213.71514597565653,196.02756249871038,197.04950516892913,6160000
2025-12-03,223.61036682128906,224.82885023736236,211.42559263635937,214.0590701883861,4593800
2025-12-04,222.2346649169922,224.31786440790535,220.18094353253912,222.84389910910068,3614800
2025-12-05,223.9936065673828,226.99067255883304,223.8756941329492,224.8878158457084,2208700
2025-12-08,225.03518676757812,228.62184460637306,223.31556061025114,225.64443594491723,2839700
2025-12-09,224.0918731689453,226.6074383543709,223.09939354926092,223.32541237007194,1845500
2025-12-10,227.78729248046875,229.5738183728734,222.53628894891608,224.60904755574623,2155300
2025-12-11,228.82369995117188,229.8896966426444,225.02361957122585,226.31662947467603,2350000
2025-12-12,225.20127868652344,231.8834760835329,224.46100450917453,229.15927253281893,3591000
2025-12-15,228.82369995117188,230.75827482535271,225.32959717452565,227.78731302383045,3077000
2025-12-16,226.77066040039062,229.9785152265115,225.00387929219212,229.1592766482229,2467200
2025-12-17,220.335205078125,228.82368845741073,220.13780164019397,227.33327518097713,2685000
2025-12-18,219.2001190185547,225.63557336267058,219.15076439496755,224.32281869201876,2665300
2025-12-19,223.33578491210938,226.1488177060315,221.10508245316962,221.37158536995514,10501500
2025-12-22,225.97116088867188,228.94212247565937,224.5794418313364,226.76078968395618,1801200
2025-12-23,223.04954528808594,224.94464541479604,221.5887417643355,223.73059995537116,1871300
2025-12-24,222.33889770507812,225.4677883904991,221.6677229484964,223.53321345371324,1031000
2025-12-26,219.97988891601562,222.71397266664545,219.86144985679866,222.71397266664545,1439700
2025-12-29,217.60113525390625,221.20379692204122,216.29824546189843,219.57519974294829,2498400
2025-12-30,217.12734985351562,220.49313343622666,216.9299464159576,218.3019206392237,1746100
2025-12-31,214.24522399902344,217.48268866819762,214.06756541810262,216.77202422267965,1413000
2026-01-02,218.41049194335938,220.71027886019297,216.59435624402082,217.74918215265185,2896000
2026-01-05,220.97677612304688,227.43196015340487,218.97310194045272,218.97310194045272,2856300
2026-01-06,242.76058959960938,243.68840236534353,225.33947564187375,225.33947564187375,4418000
2026-01-07,236.23629760742188,241.13198424618045,233.10740714902676,238.4768650557565,2798300
2026-01-08,234.8050994873047,236.3251225134426,228.83355140999487,233.2455867373666,2168100
2026-01-09,238.0228271484375,239.73040382845366,233.33442384107352,234.2819814521023,2732500
2026-01-12,235.23941040039062,237.28255943435215,232.63364572491128,235.14070114579945,2333200
2026-01-13,235.9895477294922,237.19372833392148,234.12405729491198,235.23940860743687,1748900
2026-01-14,237.687255859375,237.78596511793904,232.27832284245184,233.5515879367855,1986700
2026-01-15,235.5059051513672,240.3028825759213,233.48248598993666,239.2467508200009,2314400
2026-01-16,234.0352325439453,238.97039411329095,233.81808423002067,238.4176584272711,2676600
2026-01-20,227.70834350585938,231.77492673234747,225.79349847693183,228.0044562014213,2425500
2026-01-21,230.68917846679688,233.9266430390034,226.6818299451581,231.6169911907067,3497400
2026-01-22,233.67990112304688,237.9734977277108,232.16974288243662,235.04201054042784,2012400
2026-01-23,229.4652557373047,233.55156869393142,226.0994871748079,233.55156869393142,3258000
2026-01-26,228.05380249023438,231.2419124143337,226.90884147507532,229.32706745540972,2044900
2026-01-27,226.4449462890625,231.17283939487723,226.26728770600516,228.82369772389129,3202500
2026-01-28,236.9173583984375,239.77974600340687,229.98838753381472,230.6793221827333,2943700
2026-01-29,230.4720458984375,236.88775595556743,223.4542455258171,236.71996226907572,2872800
